"Geographic code","Province / territory, english","Province / territory, french","Geographic code, Province / territory","Census metropolitan area / census agglomeration, english","Census metropolitan area / census agglomeration, french","Geographic code, Census metropolitan area / census agglomeration","Population, 2016","Incompletely enumerated Indian reserves and Indian settlements, 2016","Population, 2011","2011 adjusted population flag","Population, % change","Total private dwellings, 2016","Private dwellings occupied by usual residents, 2016","Land area in square kilometres, 2016","Population density per square kilometre, 2016",
"0010001.00","Newfoundland and Labrador","Terre-Neuve-et-Labrador",10,"St. John's (CMA)","St. John's (RMR)",001,1734,F,2064,F,-16.0,719,698,10.10,171.7
"0010002.00","Newfoundland and Labrador","Terre-Neuve-et-Labrador",10,"St. John's (CMA)","St. John's (RMR)",001,4538,F,4860,F,-6.6,2318,2131,1.98,2288.5
"0010003.01","Newfoundland and Labrador","Terre-Neuve-et-Labrador",10,"St. John's (CMA)","St. John's (RMR)",001,4223,F,4385,F,-3.7,2144,1931,1.62,2612.3
"0010003.02","Newfoundland and Labrador","Terre-Neuve-et-Labrador",10,"St. John's (CMA)","St. John's (RMR)",001,4710,F,4920,F,-4.3,2418,2225,1.96,2399.6
"0010004.00","Newfoundland and Labrador","Terre-Neuve-et-Labrador",10,"St. John's (CMA)","St. John's (RMR)",001,7893,F,7505,F,5.2,4034,3634,9.19,858.8
"0010005.01","Newfoundland and Labrador","Terre-Neuve-et-Labrador",10,"St. John's (CMA)","St. John's (RMR)",001,2313,F,2479,F,-6.7,1331,1251,0.97,2387.2
"0010005.02","Newfoundland and Labrador","Terre-Neuve-et-Labrador",10,"St. John's (CMA)","St. John's (RMR)",001,3227,F,3453,F,-6.5,1741,1551,0.99,3271.8
"0010006.00","Newfoundland and Labrador","Terre-Neuve-et-Labrador",10,"St. John's (CMA)","St. John's (RMR)",001,2904,F,3123,F,-7.0,1826,1555,1.06,2732.7
"0010007.00","Newfoundland and Labrador","Terre-Neuve-et-Labrador",10,"St. John's (CMA)","St. John's (RMR)",001,2172,F,2296,F,-5.4,1528,1216,0.54,4055.3
"0010008.00","Newfoundland and Labrador","Terre-Neuve-et-Labrador",10,"St. John's (CMA)","St. John's (RMR)",001,1596,F,1511,F,5.6,978,831,2.45,651.9
"0010009.00","Newfoundland and Labrador","Terre-Neuve-et-Labrador",10,"St. John's (CMA)","St. John's (RMR)",001,509,F,532,F,-4.3,251,230,0.55,924.3
"0010010.00","Newfoundland and Labrador","Terre-Neuve-et-Labrador",10,"St. John's (CMA)","St. John's (RMR)",001,1732,F,1739,F,-0.4,922,814,0.64,2725.4
"0010011.00","Newfoundland and Labrador","Terre-Neuve-et-Labrador",10,"St. John's (CMA)","St. John's (RMR)",001,2672,F,2700,F,-1.0,1454,1305,0.50,5328.0
"0010012.00","Newfoundland and Labrador","Terre-Neuve-et-Labrador",10,"St. John's (CMA)","St. John's (RMR)",001,2620,F,2712,F,-3.4,1322,1125,1.44,1813.4
"0010013.00","Newfoundland and Labrador","Terre-Neuve-et-Labrador",10,"St. John's (CMA)","St. John's (RMR)",001,1742,F,1792,F,-2.8,851,762,0.91,1924.2
"0010014.00","Newfoundland and Labrador","Terre-Neuve-et-Labrador",10,"St. John's (CMA)","St. John's (RMR)",001,3358,F,3401,F,-1.3,1545,1407,1.54,2180.4
"0010015.01","Newfoundland and Labrador","Terre-Neuve-et-Labrador",10,"St. John's (CMA)","St. John's (RMR)",001,4486,F,4314,F,4.0,2370,2187,10.08,445.2
"0010015.02","Newfoundland and Labrador","Terre-Neuve-et-Labrador",10,"St. John's (CMA)","St. John's (RMR)",001,3763,F,3854,F,-2.4,1706,1620,1.30,2888.0
"0010015.03","Newfoundland and Labrador","Terre-Neuve-et-Labrador",10,"St. John's (CMA)","St. John's (RMR)",001,5331,F,5525,F,-3.5,2189,2054,2.90,1841.3
"0010015.04","Newfoundland and Labrador","Terre-Neuve-et-Labrador",10,"St. John's (CMA)","St. John's (RMR)",001,5840,F,6009,F,-2.8,2313,2215,3.11,1877.1
"0010016.01","Newfoundland and Labrador","Terre-Neuve-et-Labrador",10,"St. John's (CMA)","St. John's (RMR)",001,4672,F,4407,F,6.0,2054,1843,6.44,725.1
